ts_server,ts_ms,conn_id,voltage,current,power_kw,energy_kwh,temp_c,enc,seq,dt,d_power,d_energy,power_ma3,power_z,label,codes
1762710447.780031,1762710447778,1,230.92,15.3,3.53,0.31,29.1,1,152,2001,-0.1200000000000001,0.0010000000000000009,3.573333333333333,-0.7970811413304495,NORMAL,
1762710449.781874,1762710449780,1,230.24,16.97,3.91,0.313,28.8,1,153,2002,0.38000000000000034,0.0030000000000000027,3.6966666666666668,1.3450603254694344,NORMAL,
1762710451.7838268,1762710451782,1,230.02,14.8,3.4,0.315,30.0,1,154,2002,-0.5100000000000002,0.0020000000000000018,3.6133333333333333,-0.985899640717151,NORMAL,
1762710453.784769,1762710453784,1,229.57,15.14,3.48,0.316,29.4,1,155,2002,0.08000000000000007,0.0010000000000000009,3.596666666666667,-0.520939473751379,NORMAL,
1762710455.786998,1762710455785,1,230.38,16.77,3.86,0.319,27.6,1,156,2001,0.3799999999999999,0.0030000000000000027,3.58,1.3953565377886996,NORMAL,
1762710457.78899,1762710457787,1,232.61,16.54,3.85,0.321,27.9,1,157,2002,-0.009999999999999787,0.0020000000000000018,3.73,0.6786415629786706,NORMAL,
1762710459.78948,1762710459789,1,230.67,17.45,4.03,0.323,29.1,1,158,2002,0.18000000000000016,0.0020000000000000018,3.9133333333333336,1.4124850464747063,NORMAL,
1762710461.790687,1762710461790,1,231.59,17.19,3.98,0.325,28.1,1,159,2001,-0.050000000000000266,0.0020000000000000018,3.9533333333333336,0.3514998201309936,NORMAL,
1762710463.7931142,1762710463791,1,228.47,15.24,3.48,0.327,28.9,1,160,2001,-0.5,0.0020000000000000018,3.83,-1.409427715949451,NORMAL,
1762710465.793634,1762710465793,1,228.79,16.03,3.67,0.329,29.5,1,161,2002,0.18999999999999995,0.0020000000000000018,3.7099999999999995,-0.19410463442478584,NORMAL,
1762710467.795299,1762710467794,1,230.0,16.58,3.81,0.331,29.7,1,162,2001,0.14000000000000012,0.0020000000000000018,3.6533333333333338,1.158465067350832,NORMAL,
1762710469.797411,1762710469796,1,227.78,15.17,3.45,0.333,28.3,1,163,2002,-0.3599999999999999,0.0020000000000000018,3.643333333333333,-1.3047716849309554,NORMAL,
1762710471.799144,1762710471798,1,231.37,16.45,3.8,0.335,29.4,1,164,2002,0.34999999999999964,0.0020000000000000018,3.686666666666666,0.6770276034935008,NORMAL,
1762710473.800332,1762710473799,1,227.23,17.2,3.91,0.338,28.2,1,165,2001,0.11000000000000032,0.0030000000000000027,3.72,0.9687491264601641,NORMAL,
1762710475.8015518,1762710475801,1,232.33,16.41,3.81,0.34,28.2,1,166,2002,-0.10000000000000009,0.0020000000000000018,3.84,-0.6040404496926167,NORMAL,
1762710477.803814,1762710477802,1,231.67,15.09,3.5,0.342,29.5,1,167,2001,-0.31000000000000005,0.0020000000000000018,3.74,-1.3749875670812486,NORMAL,
1762710479.805815,1762710479804,1,229.58,14.62,3.36,0.343,28.6,1,168,2002,-0.14000000000000012,0.0010000000000000009,3.5566666666666666,-1.0459283240654391,NORMAL,
1762710481.80768,1762710481806,1,230.98,14.59,3.37,0.345,29.1,1,169,2002,0.010000000000000231,0.0019999999999999463,3.41,-0.6272500481871804,NORMAL,
1762710483.809686,1762710483808,1,228.59,16.26,3.72,0.347,27.6,1,170,2002,0.3500000000000001,0.0020000000000000018,3.483333333333334,1.413792936707008,NORMAL,
1762710485.811093,1762710485810,1,227.58,14.67,3.34,0.349,28.0,1,171,2002,-0.38000000000000034,0.0020000000000000018,3.4766666666666666,-0.7922797764755191,NORMAL,
1762710487.813133,1762710487811,1,232.47,16.78,3.9,0.351,28.5,1,172,2001,0.56,0.0020000000000000018,3.6533333333333338,1.0567116342584462,NORMAL,
1762710489.8141792,1762710489813,1,228.59,14.65,3.35,0.353,27.3,1,173,2002,-0.5499999999999998,0.0020000000000000018,3.53,-0.6879120434707421,NORMAL,
1762710491.814786,1762710491814,1,230.55,14.68,3.38,0.355,29.4,1,174,2001,0.029999999999999805,0.0020000000000000018,3.543333333333333,-0.6468682093801845,NORMAL,
1762710493.817024,1762710493815,1,232.77,17.24,4.01,0.357,27.6,1,175,2001,0.6299999999999999,0.0020000000000000018,3.58,1.4130676767866657,NORMAL,
1762710495.818707,1762710495817,1,232.87,16.37,3.81,0.359,28.6,1,176,2002,-0.19999999999999973,0.0020000000000000018,3.733333333333333,0.29167719658120167,NORMAL,
1762710497.8207529,1762710497819,1,230.98,17.42,4.02,0.362,28.1,1,177,2002,0.20999999999999952,0.0030000000000000027,3.9466666666666668,0.7581700684751312,NORMAL,
1762710499.8217092,1762710499821,1,230.24,16.69,3.84,0.364,29.4,1,178,2002,-0.17999999999999972,0.0020000000000000018,3.89,-0.539163866017196,NORMAL,
1762710501.823501,1762710501822,1,229.01,15.79,3.62,0.366,28.8,1,179,2001,-0.21999999999999975,0.0020000000000000018,3.8266666666666667,-1.2634656762057956,NORMAL,
1762710503.824749,1762710503824,1,231.36,16.43,3.8,0.368,29.0,1,180,2002,0.17999999999999972,0.0020000000000000018,3.7533333333333334,0.48771311000413026,NORMAL,
1762710505.825969,1762710505825,1,228.95,16.72,3.83,0.37,27.0,1,181,2001,0.03000000000000025,0.0020000000000000018,3.75,0.8626621856275087,NORMAL,
1762710507.828175,1762710507827,1,228.16,15.58,3.55,0.372,29.9,1,182,2002,-0.28000000000000025,0.0020000000000000018,3.7266666666666666,-1.4074654870795833,NORMAL,
1762710509.8296041,1762710509828,1,228.18,15.43,3.52,0.374,28.8,1,183,2001,-0.029999999999999805,0.0020000000000000018,3.6333333333333333,-0.8118281802812369,NORMAL,
1762710511.831609,1762710511830,1,227.08,16.69,3.79,0.376,28.7,1,184,2002,0.27,0.0020000000000000018,3.6199999999999997,1.4069300106240281,NORMAL,
1762710513.83334,1762710513832,1,231.36,15.28,3.54,0.378,29.2,1,185,2002,-0.25,0.0020000000000000018,3.616666666666667,-0.6241341572486493,NORMAL,
1762710515.835298,1762710515834,1,229.16,17.18,3.94,0.38,28.8,1,186,2002,0.3999999999999999,0.0020000000000000018,3.7566666666666664,1.1111677990074336,NORMAL,
1762710517.8368409,1762710517836,1,228.69,17.03,3.89,0.382,29.1,1,187,2002,-0.04999999999999982,0.0020000000000000018,3.7900000000000005,0.5619514869490144,NORMAL,
1762710519.838102,1762710519837,1,229.58,15.73,3.61,0.384,28.6,1,188,2001,-0.28000000000000025,0.0020000000000000018,3.813333333333333,-1.4001731038549083,NORMAL,
1762710521.8394282,1762710521838,1,231.59,16.64,3.85,0.387,29.3,1,189,2001,0.2400000000000002,0.0030000000000000027,3.783333333333333,0.5391638660171933,NORMAL,
1762710523.841633,1762710523840,1,232.67,15.17,3.53,0.389,27.5,1,190,2002,-0.3200000000000003,0.0020000000000000018,3.6633333333333336,-0.9805806756909224,NORMAL,
1762710525.843476,1762710525842,1,231.14,14.99,3.46,0.39,29.4,1,191,2002,-0.06999999999999984,0.0010000000000000009,3.6133333333333333,-0.9031769508085651,NORMAL,
1762710527.845391,1762710527844,1,230.42,16.95,3.91,0.393,27.1,1,192,2002,0.4500000000000002,0.0030000000000000027,3.6333333333333333,1.3993623172097378,NORMAL,
1762710529.847275,1762710529846,1,230.7,14.99,3.46,0.395,28.2,1,193,2002,-0.4500000000000002,0.0020000000000000018,3.61,-0.7071067811865468,NORMAL,
1762710531.8485818,1762710531847,1,227.95,17.0,3.88,0.397,29.7,1,194,2001,0.41999999999999993,0.0020000000000000018,3.75,0.6328300985646055,NORMAL,
1762710533.8488371,1762710533848,1,231.47,16.3,3.77,0.399,29.3,1,195,2001,-0.10999999999999988,0.0020000000000000018,3.703333333333333,0.3748975029753811,NORMAL,
1762710535.8501692,1762710535849,1,231.57,15.04,3.48,0.401,29.6,1,196,2001,-0.29000000000000004,0.0020000000000000018,3.7100000000000004,-1.363199844971462,NORMAL,
1762710537.852274,1762710537851,1,227.37,16.75,3.81,0.403,27.1,1,197,2002,0.33000000000000007,0.0020000000000000018,3.686666666666667,0.8387456988737624,NORMAL,
1762710539.8541372,1762710539852,1,228.83,17.42,3.99,0.405,27.9,1,198,2001,0.18000000000000016,0.0020000000000000018,3.7600000000000002,1.0890815647638699,NORMAL,
1762710541.855962,1762710541854,1,230.38,17.39,4.01,0.407,27.5,1,199,2002,0.019999999999999574,0.0019999999999999463,3.936666666666667,0.8153742483272057,NORMAL,
1762710543.8577862,1762710543856,1,227.12,17.34,3.94,0.409,27.2,1,200,2002,-0.06999999999999984,0.0020000000000000018,3.98,-1.3587324409735173,NORMAL,
1762710545.858816,1762710545858,1,230.93,15.5,3.58,0.411,29.9,1,201,2002,-0.3599999999999999,0.0020000000000000018,3.8433333333333333,-1.397846989260662,NORMAL,
1762710547.860095,1762710547859,1,231.51,16.26,3.76,0.414,27.4,1,202,2001,0.17999999999999972,0.0030000000000000027,3.76,0.0,NORMAL,
1762710549.8613682,1762710549860,1,232.4,17.14,3.98,0.416,28.6,1,203,2001,0.2200000000000002,0.0020000000000000018,3.7733333333333334,1.2634656762057943,NORMAL,
1762710551.862747,1762710551862,1,229.65,14.89,3.42,0.418,28.6,1,204,2002,-0.56,0.0020000000000000018,3.72,-1.3022979303897746,NORMAL,
1762710553.865154,1762710553863,1,232.58,16.96,3.94,0.42,29.1,1,205,2001,0.52,0.0020000000000000018,3.78,0.6272500481871806,NORMAL,
1762710555.867224,1762710555865,1,231.12,16.84,3.89,0.422,27.9,1,206,2002,-0.04999999999999982,0.0020000000000000018,3.75,0.5976869143879764,NORMAL,
1762710557.8693178,1762710557867,1,227.82,14.69,3.35,0.424,28.9,1,207,2002,-0.54,0.0020000000000000018,3.7266666666666666,-1.4100785067520123,NORMAL,
1762710559.8707101,1762710559869,1,228.57,17.28,3.95,0.426,27.1,1,208,2002,0.6000000000000001,0.0020000000000000018,3.7300000000000004,0.8153742483272102,NORMAL,
1762710561.8730261,1762710561871,1,228.39,16.75,3.83,0.428,28.0,1,209,2002,-0.1200000000000001,0.0020000000000000018,3.7100000000000004,0.4629100498862744,NORMAL,
1762710563.874026,1762710563873,1,231.8,16.33,3.79,0.43,27.7,1,210,2002,-0.040000000000000036,0.0020000000000000018,3.856666666666667,-0.9805806756909224,NORMAL,
1762710565.8752902,1762710565874,1,232.74,16.59,3.86,0.432,28.2,1,211,2001,0.06999999999999984,0.0020000000000000018,3.8266666666666667,1.1624763874381911,NORMAL,
1762710567.8777359,1762710567876,1,230.23,16.73,3.85,0.435,29.1,1,212,2002,-0.009999999999999787,0.0030000000000000027,3.8333333333333335,0.5391638660171908,NORMAL,
1762710569.879791,1762710569878,1,231.04,16.6,3.83,0.437,29.3,1,213,2002,-0.020000000000000018,0.0020000000000000018,3.8466666666666662,-1.3363062095620888,NORMAL,
1762710571.8819149,1762710571880,1,229.19,16.53,3.79,0.439,28.7,1,214,2002,-0.040000000000000036,0.0020000000000000018,3.823333333333333,-1.3363062095620981,NORMAL,
1762710573.8839371,1762710573882,1,229.56,14.51,3.33,0.441,29.1,1,215,2002,-0.45999999999999996,0.0020000000000000018,3.65,-1.4105450385221594,NORMAL,
1762710575.88606,1762710575884,1,228.52,16.17,3.69,0.443,27.4,1,216,2002,0.3599999999999999,0.0020000000000000018,3.6033333333333335,0.4387287495908366,NORMAL,
1762710577.886938,1762710577886,1,228.46,15.33,3.5,0.445,28.4,1,217,2002,-0.18999999999999995,0.0020000000000000018,3.5066666666666664,-0.04533760534452584,NORMAL,
1762710579.888293,1762710579887,1,227.25,16.08,3.65,0.447,28.4,1,218,2001,0.1499999999999999,0.0020000000000000018,3.6133333333333333,0.44832653026657204,NORMAL,
1762710581.889452,1762710581889,1,230.81,16.09,3.71,0.449,28.8,1,219,2002,0.06000000000000005,0.0020000000000000018,3.6199999999999997,1.0190493307301398,NORMAL,
1762710583.891951,1762710583890,1,229.56,15.1,3.47,0.451,27.6,1,220,2001,-0.23999999999999977,0.0020000000000000018,3.61,-1.3728129459672866,NORMAL,
1762710585.893836,1762710585892,1,231.17,17.48,4.04,0.453,29.7,1,221,2002,0.5699999999999998,0.0020000000000000018,3.7399999999999998,1.28388147753274,NORMAL,
1762710587.89512,1762710587894,1,228.02,15.78,3.6,0.455,27.6,1,222,2002,-0.43999999999999995,0.0020000000000000018,3.703333333333333,-0.4236649249366655,NORMAL,
1762710589.897269,1762710589896,1,229.67,14.96,3.43,0.457,28.5,1,223,2002,-0.16999999999999993,0.0020000000000000018,3.69,-1.0115378786379043,NORMAL,
1762710591.898336,1762710591897,1,231.65,16.68,3.86,0.459,28.4,1,224,2001,0.4299999999999997,0.0020000000000000018,3.6300000000000003,1.3007296623757825,NORMAL,
1762710593.899702,1762710593899,1,227.6,16.69,3.8,0.461,28.6,1,225,2002,-0.06000000000000005,0.0020000000000000018,3.6966666666666668,0.5434416491770137,NORMAL,
1762710595.901116,1762710595900,1,232.02,16.65,3.86,0.463,28.7,1,226,2001,0.06000000000000005,0.0020000000000000018,3.84,0.7071067811865476,NORMAL,
1762710597.9022741,1762710597902,1,232.28,14.59,3.39,0.465,27.6,1,227,2002,-0.46999999999999975,0.0020000000000000018,3.6833333333333336,-1.4044540167174824,NORMAL,
1762710599.9046988,1762710599903,1,227.35,15.54,3.53,0.467,28.0,1,228,2001,0.13999999999999968,0.0020000000000000018,3.5933333333333333,-0.3214342500475123,NORMAL,
1762710601.906364,1762710601905,1,229.39,17.03,3.91,0.469,27.1,1,229,2002,0.38000000000000034,0.0019999999999999463,3.61,1.365518540327411,NORMAL,
1762710603.9076018,1762710603906,1,232.87,16.99,3.96,0.471,27.1,1,230,2001,0.04999999999999982,0.0020000000000000018,3.7999999999999994,0.8333031941505802,NORMAL,
1762710605.909687,1762710605908,1,230.48,14.91,3.44,0.473,29.3,1,231,2002,-0.52,0.0020000000000000018,3.77,-1.4088334410573717,NORMAL,
1762710607.9105558,1762710607910,1,229.16,14.53,3.33,0.475,28.8,1,232,2002,-0.10999999999999988,0.0020000000000000018,3.5766666666666667,-0.897777978563215,NORMAL,
1762710609.91177,1762710609911,1,231.35,17.33,4.01,0.477,27.7,1,233,2001,0.6799999999999997,0.0020000000000000018,3.5933333333333333,1.3980668593480805,NORMAL,
1762710611.913257,1762710611912,1,230.25,15.76,3.63,0.479,29.9,1,234,2001,-0.3799999999999999,0.0020000000000000018,3.6566666666666663,-0.0958375970365511,NORMAL,
1762710613.91445,1762710613914,1,229.79,16.92,3.89,0.482,28.7,1,235,2002,0.26000000000000023,0.0030000000000000027,3.8433333333333333,0.2942319461964402,NORMAL,
1762710615.915714,1762710615915,1,229.35,16.4,3.76,0.484,28.1,1,236,2001,-0.13000000000000034,0.0020000000000000018,3.76,0.0,NORMAL,
1762710617.916985,1762710617916,1,232.01,15.63,3.63,0.486,27.7,1,237,2001,-0.1299999999999999,0.0020000000000000018,3.7600000000000002,-1.2247448713915912,NORMAL,
1762710619.918284,1762710619917,1,231.28,15.43,3.57,0.488,27.2,1,238,2001,-0.06000000000000005,0.0020000000000000018,3.653333333333333,-1.050828379272993,NORMAL,
1762710621.919619,1762710621919,1,228.41,14.76,3.37,0.49,29.1,1,239,2002,-0.19999999999999973,0.0020000000000000018,3.5233333333333334,-1.3794483309793557,NORMAL,
1762710623.921298,1762710623920,1,227.36,15.89,3.61,0.492,27.9,1,240,2001,0.23999999999999977,0.0020000000000000018,3.516666666666666,0.8890008890013381,NORMAL,
1762710625.9220328,1762710625921,1,229.46,15.32,3.52,0.494,28.3,1,241,2001,-0.08999999999999986,0.0020000000000000018,3.5,0.20203050891044252,NORMAL,
1762710627.92306,1762710627922,1,227.57,16.18,3.68,0.496,27.5,1,242,2001,0.16000000000000014,0.0020000000000000018,3.6033333333333335,1.1706691766863604,NORMAL,
1762710629.9252741,1762710629924,1,227.46,17.07,3.88,0.498,28.3,1,243,2002,0.19999999999999973,0.0020000000000000018,3.6933333333333334,1.2675004445952591,NORMAL,
1762710631.9261398,1762710631925,1,230.54,15.29,3.52,0.5,27.5,1,244,2001,-0.3599999999999999,0.0020000000000000018,3.6933333333333334,-1.1769646985527413,NORMAL,
1762710633.927435,1762710633927,1,231.33,14.55,3.37,0.502,27.7,1,245,2002,-0.1499999999999999,0.0020000000000000018,3.59,-1.0279924897351944,NORMAL,
1762710635.928631,1762710635928,1,229.35,17.07,3.92,0.504,28.5,1,246,2001,0.5499999999999998,0.0020000000000000018,3.6033333333333335,1.3641205013737019,NORMAL,
1762710637.930781,1762710637929,1,229.61,17.35,3.98,0.506,29.1,1,247,2001,0.06000000000000005,0.0020000000000000018,3.7566666666666664,0.8135718436592109,NORMAL,
1762710639.932114,1762710639930,1,227.13,16.6,3.77,0.508,28.4,1,248,2001,-0.20999999999999996,0.0020000000000000018,3.89,-1.3587324409735164,NORMAL,
1762710641.934152,1762710641932,1,228.6,15.14,3.46,0.51,29.8,1,249,2002,-0.31000000000000005,0.0020000000000000018,3.736666666666667,-1.295294793491346,NORMAL,
1762710643.935022,1762710643934,1,230.52,14.71,3.39,0.512,27.3,1,250,2002,-0.06999999999999984,0.0020000000000000018,3.5400000000000005,-0.9083960447311149,NORMAL,
1762710645.93744,1762710645936,1,230.11,16.45,3.79,0.514,27.1,1,251,2002,0.3999999999999999,0.0020000000000000018,3.546666666666667,1.3951025682869713,NORMAL,
1762710647.9393752,1762710647938,1,232.55,15.52,3.61,0.516,28.1,1,252,2002,-0.18000000000000016,0.0020000000000000018,3.5966666666666662,0.08151391459392414,NORMAL,
1762710649.941391,1762710649940,1,228.84,15.46,3.54,0.518,29.0,1,253,2002,-0.06999999999999984,0.0020000000000000018,3.646666666666667,-1.0129423005326716,NORMAL,
1762710651.9435399,1762710651942,1,230.53,17.14,3.95,0.52,28.5,1,254,2002,0.41000000000000014,0.0020000000000000018,3.7000000000000006,1.3960889832186343,NORMAL,
1762710653.945319,1762710653944,1,228.84,16.53,3.78,0.522,27.2,1,255,2002,-0.17000000000000037,0.0020000000000000018,3.7566666666666664,0.1387295061756487,NORMAL,
1762710655.946507,1762710655946,1,227.27,15.46,3.51,0.524,29.2,1,256,2002,-0.27,0.0020000000000000018,3.7466666666666666,-1.306330609560981,NORMAL,
1762710657.948899,1762710657947,1,232.74,15.99,3.72,0.526,27.3,1,257,2001,0.2100000000000004,0.0020000000000000018,3.67,0.4319342127906821,NORMAL,
1762710659.950751,1762710659949,1,232.79,15.61,3.63,0.528,29.8,1,258,2002,-0.0900000000000003,0.0020000000000000018,3.6199999999999997,0.11624763874382174,NORMAL,
1762710661.952907,1762710661951,1,229.86,16.27,3.74,0.53,29.4,1,259,2002,0.11000000000000032,0.0020000000000000018,3.6966666666666668,0.9057529185791026,NORMAL,
1762710663.95406,1762710663953,1,230.09,16.05,3.69,0.532,28.4,1,260,2002,-0.050000000000000266,0.0020000000000000018,3.686666666666667,0.07412493166610175,NORMAL,
1762710665.955789,1762710665954,1,227.93,15.48,3.53,0.534,28.6,1,261,2001,-0.16000000000000014,0.0020000000000000018,3.653333333333333,-1.3769974159948504,NORMAL,
1762710667.95781,1762710667956,1,231.31,17.18,3.97,0.537,28.2,1,262,2002,0.4400000000000004,0.0030000000000000027,3.73,1.3198240351921797,NORMAL,
1762710669.959948,1762710669958,1,231.91,17.38,4.03,0.539,27.8,1,263,2002,0.06000000000000005,0.0020000000000000018,3.8433333333333337,0.8374080463764095,NORMAL,
1762710671.9618921,1762710671960,1,230.28,15.39,3.54,0.541,28.0,1,264,2002,-0.4900000000000002,0.0020000000000000018,3.8466666666666662,-1.4052763713547596,NORMAL,
1762710673.963292,1762710673962,1,232.93,16.1,3.75,0.543,29.6,1,265,2002,0.20999999999999996,0.0020000000000000018,3.7733333333333334,-0.1162476387438197,NORMAL,
1762710675.96466,1762710675963,1,230.88,17.31,4.0,0.545,29.1,1,266,2001,0.25,0.0020000000000000018,3.763333333333333,1.2586595086211223,NORMAL,
1762710677.965834,1762710677964,1,228.34,16.97,3.87,0.547,29.4,1,267,2001,-0.1299999999999999,0.0020000000000000018,3.8733333333333335,-0.03265115742241771,NORMAL,
1762710679.968576,1762710679966,1,227.72,16.49,3.76,0.549,29.8,1,268,2002,-0.11000000000000032,0.0020000000000000018,3.8766666666666665,-1.1893484155535228,NORMAL,
1762710681.970251,1762710681969,1,231.92,14.51,3.36,0.551,28.0,1,269,2003,-0.3999999999999999,0.0020000000000000018,3.6633333333333336,-1.3842005295366209,NORMAL,
1762710683.971352,1762710683970,1,230.33,14.93,3.44,0.553,29.0,1,270,2001,0.08000000000000007,0.0020000000000000018,3.5199999999999996,-0.46291004988627366,NORMAL,
1762710685.972926,1762710685972,1,232.62,16.12,3.75,0.555,29.3,1,271,2002,0.31000000000000005,0.0020000000000000018,3.516666666666667,1.387295061756479,NORMAL,
1762710687.974231,1762710687973,1,228.42,16.04,3.67,0.557,29.8,1,272,2001,-0.08000000000000007,0.0020000000000000018,3.6199999999999997,0.3805097170738827,NORMAL,
1762710689.974776,1762710689974,1,232.27,16.5,3.83,0.559,28.9,1,273,2001,0.16000000000000014,0.0020000000000000018,3.75,1.224744871391589,NORMAL,
1762710691.976785,1762710691975,1,232.35,16.53,3.84,0.562,27.9,1,274,2001,0.009999999999999787,0.0030000000000000027,3.78,0.7703288865196438,NORMAL,
1762710693.978266,1762710693977,1,230.22,16.84,3.88,0.564,27.2,1,275,2002,0.040000000000000036,0.0019999999999998908,3.85,1.3887301496588214,NORMAL,
1762710695.97953,1762710695979,1,227.3,17.07,3.88,0.566,28.8,1,276,2002,0.0,0.0020000000000000018,3.8666666666666667,0.7071067811865397,NORMAL,
1762710697.981646,1762710697980,1,227.35,15.53,3.53,0.568,29.0,1,277,2001,-0.3500000000000001,0.0020000000000000018,3.763333333333333,-1.4142135623730951,NORMAL,
1762710699.9831831,1762710699982,1,229.23,16.1,3.69,0.57,29.3,1,278,2002,0.16000000000000014,0.0020000000000000018,3.6999999999999997,-0.06989988186929795,NORMAL,
1762710701.98503,1762710701983,1,229.39,16.13,3.7,0.572,28.5,1,279,2001,0.010000000000000231,0.0020000000000000018,3.64,0.7703288865196427,NORMAL,
1762710703.994376,1762710703992,1,228.87,15.87,3.63,0.574,28.9,1,280,2009,-0.07000000000000028,0.0020000000000000018,3.6733333333333333,-1.4018260516446988,NORMAL,
1762710705.9974852,1762710705994,1,232.56,15.2,3.53,0.576,27.1,1,281,2002,-0.10000000000000009,0.0020000000000000018,3.6199999999999997,-1.290109902932236,NORMAL,
1762710707.9980328,1762710707997,1,231.09,17.36,4.01,0.578,29.1,1,282,2003,0.48,0.0020000000000000018,3.723333333333333,1.3863756424711962,NORMAL,
1762710709.999469,1762710709998,1,229.0,16.52,3.78,0.58,27.5,1,283,2001,-0.22999999999999998,0.0020000000000000018,3.773333333333333,0.03401085119257258,NORMAL,
1762710712.001197,1762710712000,1,230.12,14.65,3.37,0.582,28.4,1,284,2002,-0.4099999999999997,0.0020000000000000018,3.72,-1.3222461643448415,NORMAL,
1762710714.002764,1762710714002,1,229.88,16.41,3.77,0.584,28.4,1,285,2002,0.3999999999999999,0.0020000000000000018,3.64,0.6807620206077971,NORMAL,
1762710716.003573,1762710716002,1,227.51,16.21,3.69,0.586,28.2,1,286,2000,-0.08000000000000007,0.0020000000000000018,3.61,0.46291004988627626,NORMAL,
1762710718.005188,1762710718004,1,229.0,15.96,3.65,0.588,28.7,1,287,2002,-0.040000000000000036,0.0020000000000000018,3.703333333333333,-1.0690449676496945,NORMAL,
1762710720.006896,1762710720006,1,228.38,15.45,3.53,0.59,27.5,1,288,2002,-0.1200000000000001,0.0020000000000000018,3.623333333333333,-1.3728129459672862,NORMAL,
1762710722.008126,1762710722007,1,229.4,14.96,3.43,0.592,29.2,1,289,2001,-0.09999999999999964,0.0020000000000000018,3.5366666666666666,-1.185998906657761,NORMAL,
1762710724.0097878,1762710724009,1,231.38,14.56,3.37,0.594,28.3,1,290,2002,-0.06000000000000005,0.0020000000000000018,3.4433333333333334,-1.111167799007433,NORMAL,
1762710726.0113778,1762710726010,1,227.49,14.64,3.33,0.596,27.9,1,291,2001,-0.040000000000000036,0.0020000000000000018,3.376666666666667,-1.1355499479153413,NORMAL,
1762710728.012915,1762710728012,1,230.0,16.42,3.78,0.598,27.8,1,292,2002,0.44999999999999973,0.0020000000000000018,3.4933333333333336,1.4096466605798905,NORMAL,
1762710730.014142,1762710730013,1,232.58,17.09,3.98,0.6,29.0,1,293,2001,0.20000000000000018,0.0020000000000000018,3.6966666666666668,1.042336877124442,NORMAL,
1762710732.015828,1762710732015,1,232.98,15.81,3.68,0.602,29.5,1,294,2002,-0.2999999999999998,0.0020000000000000018,3.813333333333333,-1.069044967649694,NORMAL,
1762710734.017408,1762710734016,1,227.11,14.5,3.29,0.604,28.2,1,295,2001,-0.3900000000000001,0.0020000000000000018,3.65,-1.2743861857286192,NORMAL,
1762710736.0187242,1762710736018,1,230.02,16.13,3.71,0.606,29.4,1,296,2002,0.41999999999999993,0.0020000000000000018,3.56,0.7840625602339745,NORMAL,
1762710738.0202692,1762710738019,1,230.19,14.74,3.39,0.608,29.1,1,297,2001,-0.31999999999999984,0.0020000000000000018,3.4633333333333334,-0.40937761016063245,NORMAL,
1762710740.0216808,1762710740021,1,227.11,15.94,3.62,0.61,27.5,1,298,2002,0.22999999999999998,0.0020000000000000018,3.573333333333333,0.34633948719671026,NORMAL,
1762710742.022897,1762710742022,1,229.89,16.05,3.69,0.612,27.7,1,299,2001,0.06999999999999984,0.0020000000000000018,3.5666666666666664,0.9624197065080129,NORMAL,
1762710744.025331,1762710744024,1,227.33,16.08,3.66,0.614,29.7,1,300,2002,-0.029999999999999805,0.0020000000000000018,3.6566666666666667,0.11624763874382221,NORMAL,
1762710746.0268002,1762710746025,1,229.75,16.18,3.72,0.616,27.6,1,301,2001,0.06000000000000005,0.0020000000000000018,3.69,1.224744871391598,NORMAL,
1762710748.027482,1762710748026,1,229.4,17.14,3.93,0.618,28.2,1,302,2001,0.20999999999999996,0.0020000000000000018,3.77,1.3821894809301776,NORMAL,
1762710750.029262,1762710750028,1,228.63,17.16,3.92,0.62,27.1,1,303,2002,-0.010000000000000231,0.0020000000000000018,3.856666666666667,0.654783240955796,NORMAL,
1762710752.030802,1762710752030,1,230.86,16.24,3.75,0.623,27.8,1,304,2002,-0.16999999999999993,0.0030000000000000027,3.8666666666666667,-1.4124850464747079,NORMAL,
1762710754.033047,1762710754031,1,228.26,17.02,3.89,0.625,28.1,1,305,2001,0.14000000000000012,0.0020000000000000018,3.8533333333333335,0.4949133977324318,NORMAL,
1762710756.035103,1762710756033,1,230.04,17.42,4.01,0.627,27.2,1,306,2002,0.11999999999999966,0.0020000000000000018,3.8833333333333333,1.1921660297625005,NORMAL,
1762710758.036593,1762710758035,1,231.38,15.69,3.63,0.629,28.7,1,307,2002,-0.3799999999999999,0.0020000000000000018,3.8433333333333337,-1.3450603254694384,NORMAL,
1762710760.038144,1762710760037,1,231.94,16.23,3.76,0.631,28.4,1,308,2002,0.1299999999999999,0.0020000000000000018,3.7999999999999994,-0.253659542574043,NORMAL,
1762710762.040521,1762710762039,1,231.04,14.87,3.44,0.633,29.8,1,309,2002,-0.31999999999999984,0.0020000000000000018,3.61,-1.2937330380511947,NORMAL,
1762710764.042484,1762710764041,1,230.03,16.66,3.83,0.635,29.0,1,310,2002,0.3900000000000001,0.0020000000000000018,3.6766666666666663,0.9031769508085682,NORMAL,
1762710766.04401,1762710766043,1,227.49,14.54,3.31,0.637,27.3,1,311,2002,-0.52,0.0020000000000000018,3.526666666666667,-0.9805806756909207,NORMAL,
1762710768.0462809,1762710768044,1,232.19,16.89,3.92,0.639,29.3,1,312,2001,0.6099999999999999,0.0020000000000000018,3.686666666666667,0.8678426917339703,NORMAL,
